baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000000003.15	96.3118645368556	7.82757050470223	1.13409729042621	6.90202733996528	5.12655653403107e-12	6.44068432421657e-11
ENSG00000000419.14	87.8119649353963	-1.21776063486669	0.61471123154968	-1.98102876987741	0.0475880473110293	0.0836374116256565
ENSG00000000457.14	31.1732664433369	-2.63248975019127	0.823216373750257	-3.19781024057948	0.00138475369403878	0.00371288005908565
ENSG00000000460.17	31.964911549108	-2.37056055908923	0.77767525279889	-3.04826539170106	0.00230166556937808	0.00585698747121811
ENSG00000000938.13	2.01473250963443	4.67512835128503	3.03283537697299	1.54150416035808	0.123194131165957	NA
ENSG00000000971.16	140.655930700669	-10.390806230692	1.5135198436508	-6.86532540308693	6.63398577291453e-12	8.21967813999356e-11
ENSG00000001036.14	237.224406974603	-3.22023794259096	0.469466511607816	-6.85935602001169	6.91716549597746e-12	8.53693508295218e-11
ENSG00000001084.13	56.1272062897506	-1.02415854050124	0.583719189779965	-1.75453978288311	0.0793380593389268	0.128746008377452
ENSG00000001167.15	159.773130613023	-1.49349469230349	0.495723130202687	-3.0127597469435	0.00258883782157415	0.00651400857823029
ENSG00000001460.18	86.4736049584337	1.28539449974872	0.543516106041137	2.36496119519122	0.0180319601928314	0.0363308788232168
ENSG00000001461.17	155.409218151508	-2.07781617516265	0.448865332421993	-4.62904132950332	3.67362451471015e-06	1.70333046789793e-05
ENSG00000001497.18	222.049031111661	-1.98400643830185	0.467651928866284	-4.24248530977221	2.21058015490649e-05	8.73708850573106e-05
ENSG00000001561.7	5.77692033193366	6.19454172028145	2.16456609296016	2.86179375184155	0.00421250935446617	0.0100653267549962
ENSG00000001617.12	165.171786889023	5.24647165686746	0.532952662520027	9.844160702866	7.26429906658517e-23	3.58614230587088e-21
ENSG00000001626.16	2.80080616303157	2.2175547397309	2.39582342805037	0.925591892026644	0.354658108566602	0.448547104002679
ENSG00000001629.10	107.904615510738	-1.53398663352883	0.479490673794785	-3.1992001458309	0.00137809460619875	0.00369817607122851
ENSG00000001630.17	146.183504019297	-2.67994985802744	0.633296511236855	-4.23174581017884	2.31884385766022e-05	9.1192645742442e-05
ENSG00000001631.16	55.6374392541141	-4.21477959049745	0.734472096952136	-5.73851560595381	9.55099638825133e-09	7.00044937604087e-08
ENSG00000002016.18	38.4235667397445	0.152252852928037	0.660036824150395	0.230673270577014	0.817568640530774	0.863940879668053
ENSG00000002079.14	1.05700551107329	-1.50482852383671	3.5714211325598	-0.421352864303103	0.673497433060565	NA
ENSG00000002330.14	89.8531740904325	1.53120720203116	0.503337321289101	3.04210941105971	0.00234926486228208	0.00596725599653712
ENSG00000002549.13	62.5456356993246	-1.90894750758347	0.748411330454872	-2.5506662311262	0.0107517237142648	0.0230674178060541
ENSG00000002586.20	65.2439824195162	1.39382252627627	0.609685299896818	2.28613438197077	0.0222463981133865	0.0435331544614279
ENSG00000002586.20_PAR_Y	65.2439824195162	1.39382252627627	0.609685299896818	2.28613438197077	0.0222463981133865	0.0435331544614279
ENSG00000002587.10	21.4993520491798	8.09270831504329	1.68498660174441	4.80283244191092	1.56436789156198e-06	7.75469391727822e-06
ENSG00000002726.21	4.78746960871012	4.33853065371995	2.15436348425513	2.01383410247505	0.0440269539951491	0.0782483849171162
ENSG00000002746.15	10.5147529721763	4.68154147897153	1.57691016722153	2.96880670585077	0.00298958588272869	0.00741637636904722
ENSG00000002822.16	18.4089789120132	-2.29098035128781	0.959122383718957	-2.38862150459322	0.0169117151386388	0.0343958520111083
ENSG00000002834.18	4125.59547532526	1.95666620414958	0.313575931370329	6.23984817839474	4.37995793833597e-10	4.07366830489416e-09
ENSG00000002919.15	295.190360500296	1.91110804116022	0.404235874951253	4.72770518299663	2.270715592441e-06	1.09583681178622e-05
ENSG00000002933.9	0.793952622153013	1.13637551307455	4.47500679973416	0.253938276281962	0.799543243570075	NA
ENSG00000003056.8	770.048158896297	1.503958732309	0.337359169056201	4.45803425623938	8.27146856949441e-06	3.57757712032573e-05
ENSG00000003096.14	24.8101720670002	-0.0429789523241101	0.834588037248471	-0.0514972062933062	0.958929327954566	0.971235163324166
ENSG00000003137.9	3.02928882855171	3.78905104848218	2.45985857019258	1.54035321152042	0.123474279736923	0.186217320051307
ENSG00000003147.19	30.9733935621048	-1.54266386018264	0.775130870377765	-1.99019793835693	0.0465691353394864	0.0820566311724499
ENSG00000003249.15	1131.70842840246	4.69530622710458	0.348886374801618	13.4579810684049	2.76364608124438e-41	6.82159974387155e-39
ENSG00000003393.16	111.855475440278	-2.30960769940848	0.485198395257566	-4.76013054037912	1.93467785047884e-06	9.43271814739105e-06
ENSG00000003400.15	80.9719855434692	-1.77814521611728	0.539905144280246	-3.29344003285567	0.000989694507162505	0.00274573428174439
ENSG00000003402.20	330.489809551572	-2.28859432032836	0.380875079817735	-6.0087793652017	1.86925299790662e-09	1.54504867788231e-08
ENSG00000003436.16	146.749630074445	-1.94869689167876	0.498762700072793	-3.90706219890611	9.34251103550922e-05	0.00032354387942368
ENSG00000003509.16	55.6738660692765	-0.744397261082435	0.586260510902493	-1.26973802130474	0.204177964497246	0.284207726078968
ENSG00000003756.17	154.651846292583	-1.01532631346126	0.428034627556022	-2.37206582854883	0.0176889388564648	0.0357829353679267
ENSG00000003987.14	13.4536599913334	-2.09099659870057	1.0971630667513	-1.90582116921965	0.0566734114268557	0.0970129507406816
ENSG00000003989.18	35.2070512567915	8.80463881230916	1.61100260189056	5.46531632039367	4.62082051396271e-08	3.03280495516265e-07
ENSG00000004059.11	315.910827709521	0.354365224273801	0.456922705745001	0.775547417141411	0.438016257923187	0.532210575055841
ENSG00000004139.14	144.534986073618	3.09584223737276	0.461170956173547	6.71300348803347	1.90658554636011e-11	2.2049657464726e-10
ENSG00000004142.12	945.291110246824	0.861332480013296	0.430016642607175	2.00302126631906	0.0451750058953139	0.0800514585744875
ENSG00000004399.13	367.32620039932	1.76345152910188	0.365666783703999	4.8225641695948	1.41724413869534e-06	7.07413871529193e-06
ENSG00000004455.17	1166.59586160194	-2.28492467753538	0.363553730507834	-6.28497106698274	3.27914756728109e-10	3.10957055749288e-09
ENSG00000004478.8	1023.70532568922	1.80345895454952	0.494808056654714	3.64476473310137	0.000267636518215418	0.000843550903744313
ENSG00000004487.17	419.92623151219	-0.282768077292531	0.368259735645509	-0.767849563561101	0.442576564727291	0.536793051842133
ENSG00000004534.15	175.48983755296	-1.21439012908425	0.446190248518035	-2.72168684348817	0.00649496574658794	0.0147864863551718
ENSG00000004660.15	124.303027181775	1.83100891568799	0.477011922877528	3.83849716930051	0.000123789641404168	0.00041823024713268
ENSG00000004700.16	51.2135897140099	-3.59181992893242	0.719133048033409	-4.99465285145058	5.89416934933494e-07	3.16008308577951e-06
ENSG00000004766.17	25.9793999171008	-3.58272260262348	0.930763583726718	-3.84922945553852	0.000118489974038129	0.00040221411303195
ENSG00000004776.13	13.6389744600892	3.19373439272444	1.16925636819995	2.73142356080654	0.00630613676681952	0.0144152538022712
ENSG00000004777.18	311.584133201137	1.43387322870249	0.528495833512118	2.7131211596763	0.00666527316649352	0.0151236105364823
ENSG00000004779.10	55.3812475995879	-1.35409622950968	0.610378837601344	-2.21845212529154	0.0265240204059109	0.0506673187981502
ENSG00000004838.14	3.1810508082691	-0.769816081648341	2.03058070476513	-0.379111295523407	0.704605218697112	0.772237749918909
ENSG00000004848.8	0.60645045936277	2.93656024721386	4.88647576078798	0.600956679408621	0.547868840317679	NA
ENSG00000004864.14	199.992752093237	-1.73809385987384	0.466764154668056	-3.72370894913707	0.000196317237214973	0.000636123433894642
ENSG00000004866.22	97.3251895052366	-1.00737805224368	0.485670682952281	-2.07419983870564	0.0380607552162399	0.0692081203292843
ENSG00000004897.12	202.381343304991	-2.59651122486736	0.471462110955079	-5.50735926500519	3.6425640206468e-08	2.42744400073649e-07
ENSG00000004939.16	11.903710451521	-5.35507870368123	1.8602816299641	-2.87863870578811	0.00399395602772143	0.0096005185134564
ENSG00000004948.16	0.924055817244289	0.641928526954577	3.7220605170623	0.17246590269339	0.863071265379695	NA
ENSG00000004961.15	91.5078605476093	-0.634841693594529	0.580095159431189	-1.09437509221249	0.273790503413479	0.362705788184224
ENSG00000004975.12	445.854404971204	1.25465759534591	0.356161059166196	3.52272535993455	0.000427133729447416	0.00128820626572803
ENSG00000005001.10	11.547913727343	4.81901746188838	1.55020149018529	3.10863942035844	0.00187950945084384	0.00489319733981081
ENSG00000005007.13	824.163820248551	0.852706523597178	0.333644364002959	2.55573483504015	0.0105963833247604	0.022761295364516
ENSG00000005020.13	79.3914163178934	-4.25364677695943	0.656845002575654	-6.47587598334434	9.42634483698439e-11	9.73849339190628e-10
ENSG00000005022.6	501.9533758107	-3.74992767650714	0.454305742456086	-8.25419387444704	1.52930929755393e-16	3.76377518910217e-15
ENSG00000005059.16	23.0491186986941	-0.831483710560731	0.823784545394892	-1.009346090806	0.312808682829126	0.404747877869714
ENSG00000005075.15	110.958232453224	-0.498351277343104	0.462969218190893	-1.07642421517886	0.281737577391047	0.371588926107672
ENSG00000005100.13	277.693038190902	0.93123412968532	0.447164163456757	2.0825330064165	0.0372938112834496	0.0679875746797131
ENSG00000005108.16	2.24606167389231	4.83478296029703	2.91448989122291	1.65887793087125	0.0971403925601787	0.151992024329602
ENSG00000005156.12	310.545415789507	0.459056282017658	0.381705342080104	1.20264568348986	0.229113461314482	0.312768509218387
ENSG00000005175.10	70.5326043747947	-3.44226519999723	0.615523179688926	-5.59242172120452	2.23924118929063e-08	1.5509594339139e-07
ENSG00000005187.12	369.104990437128	-7.74913620332167	0.754399569697259	-10.2719255346757	9.43033425207908e-25	5.62624467925581e-23
ENSG00000005189.20	31.1543314975002	-3.6172756870374	0.957992749517877	-3.77589046353205	0.000159437049393359	0.000526583575046123
ENSG00000005194.15	312.68192999747	0.872343990451491	0.467148338545087	1.8673811260217	0.0618483835925936	0.104633567646199
ENSG00000005206.17	652.215791780511	0.528658075904229	0.422026210515716	1.25266645229975	0.210327119821912	0.291420719594754
ENSG00000005238.20	108.825770973338	1.43332969658216	0.483577349721367	2.96401330088771	0.00303655161552921	0.00752102902352965
ENSG00000005243.10	0.82202168610889	-0.777657724388183	4.43154291687399	-0.175482385926377	0.860700610023071	NA
ENSG00000005249.13	450.771289622654	-3.7290940226768	0.404378520976662	-9.22179054829677	2.92179749424511e-20	1.09794172406879e-18
ENSG00000005302.19	112.900226087587	-2.35611747012671	0.50330127479175	-4.68132625156095	2.85024911435769e-06	1.3476191915903e-05
ENSG00000005339.15	355.058314271616	0.862142895029783	0.383735406880786	2.2467118737824	0.0246584469165599	0.0476020332785024
ENSG00000005379.17	100.534335512539	2.0685043059117	0.508720353478174	4.06609307406146	4.78078488278105e-05	0.000176334340746819
ENSG00000005381.8	2.16628663971292	3.04328805662176	2.82168044164972	1.07853746005429	0.280793973849811	NA
ENSG00000005421.9	0.530330085889911	-2.36052107980327	4.8718941265788	-0.484518139859681	0.628018193744509	NA
ENSG00000005436.14	34.5290573481101	-1.2362168435965	0.705329021962114	-1.75268109648677	0.0796567622761534	0.12915189382362
ENSG00000005448.17	77.9525521130056	1.64488378684892	0.528143367574054	3.11446453337935	0.00184279109642534	0.00480438556846856
ENSG00000005469.12	16.1435353048896	-3.36087892746944	1.12364328686493	-2.9910550499052	0.00278015369499786	0.00695231720092978
ENSG00000005471.19	0.707106781186548	-2.77082113625807	4.85050881251925	-0.571243398034147	0.56783466408111	NA
ENSG00000005483.21	215.2232739322	-3.38717621870599	0.431365404890461	-7.85222036886827	4.08735475629807e-15	8.27229346457529e-14
ENSG00000005486.17	424.092167645407	0.162536597349002	0.458010136521562	0.354875546168944	0.722682829016662	0.787003092516091
ENSG00000005513.10	101.732268009934	8.89249162266958	1.4596070525849	6.09238740448766	1.1123908246715e-09	9.62428309029359e-09
ENSG00000005700.15	76.9630700559982	-2.44438975745943	0.591331681368426	-4.13370335883706	3.56964154531798e-05	0.000135228506148767
ENSG00000005801.18	170.335423232807	-1.7040161605184	0.431042627767996	-3.95324279025964	7.70991347648446e-05	0.00027171401399419
ENSG00000005810.19	72.2258996811893	-2.52699215036596	0.588552452242143	-4.29357169567327	1.75821502236514e-05	7.1019700975593e-05
ENSG00000005812.11	64.5641080593561	-2.45394530723279	0.631859169317745	-3.88369026896049	0.000102882952228104	0.000353092160339008
ENSG00000005844.19	3.04672330512847	-2.0321254804214	2.31348129676947	-0.878384226947955	0.379735241172602	0.474165261469157
ENSG00000005882.12	86.8177765803499	4.41642676287421	0.682621929360447	6.46979912733245	9.81332833352679e-11	1.01175334747422e-09
ENSG00000005884.18	211.52936690552	6.27448570934273	1.3839576027775	4.5337268256992	5.79519696873806e-06	2.58560471525639e-05
ENSG00000005889.16	77.576799171787	-2.57269154333789	0.594104886608261	-4.33036590226578	1.48861776823695e-05	6.10704408520477e-05
ENSG00000005893.16	481.548988121577	-3.73250115177472	0.379280455466887	-9.84100577283922	7.49576887994612e-23	3.67877140527102e-21
ENSG00000005961.19	68.6691215902839	-1.31257750335606	0.556035549503755	-2.36059997337849	0.0182453997661889	0.036664093695693
ENSG00000006007.12	332.596337549195	0.75821428380095	0.368458565212631	2.05780067390589	0.0396092713623886	0.0716461401746431
ENSG00000006015.18	172.00258956439	0.464820235216529	0.415284332854535	1.11928189542211	0.263019897010728	0.350484383774695
ENSG00000006016.12	48.5242527901245	1.40297656462746	0.713683548803505	1.96582444275135	0.0493188933133528	0.086325206962617
ENSG00000006025.12	104.190596605832	-0.670894940122448	0.51497616758596	-1.30276890922425	0.19265366819885	0.270551171588714
ENSG00000006042.12	409.53010958784	2.08935751850094	0.369744414624679	5.65081563333908	1.59688294859219e-08	1.13157112290193e-07
ENSG00000006047.13	135.453523568961	7.36180194290594	0.871646511104051	8.44585717848085	3.01822513302954e-17	8.04125440997723e-16
ENSG00000006062.18	130.759584428423	1.71586189834867	0.452700746391599	3.79027848313818	0.000150478479834322	0.000499748936392129
ENSG00000006071.16	5.50530185739027	2.08906352683525	1.61289637376146	1.29522488910017	0.195242661253853	0.273591834050663
